User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002907,P00205942,F,36-45,5,A,4+,0,5,8,14,3701
1002907,P00270842,F,36-45,5,A,4+,0,5,,,8596
1002907,P00195442,F,36-45,5,A,4+,0,5,,,8857
1002907,P00058142,F,36-45,5,A,4+,0,3,4,12,8303
1002907,P00119642,F,36-45,5,A,4+,0,1,2,8,19693
1002907,P00235542,F,36-45,5,A,4+,0,11,16,,4635
1002907,P00110542,F,36-45,5,A,4+,0,8,,,5869
1002907,P00282742,F,36-45,5,A,4+,0,5,,,7101
1002907,P00326642,F,36-45,5,A,4+,0,8,,,6134
1002907,P00124842,F,36-45,5,A,4+,0,11,,,4563
1002907,P00007842,F,36-45,5,A,4+,0,8,16,,4042
1002907,P00212842,F,36-45,5,A,4+,0,8,16,,5872
1002907,P00268342,F,36-45,5,A,4+,0,5,,,5453
1002907,P00249142,F,36-45,5,A,4+,0,5,,,5365
1002907,P00218042,F,36-45,5,A,4+,0,5,,,5416
1002907,P00058442,F,36-45,5,A,4+,0,5,14,,5334
1002907,P00163342,F,36-45,5,A,4+,0,6,8,,12138
1002908,P00181542,M,18-25,2,C,3,0,11,16,,7599
1002909,P00297742,M,26-35,7,A,1,0,8,17,,8112
1002909,P00102442,M,26-35,7,A,1,0,8,,,6046
1002909,P00124842,M,26-35,7,A,1,0,11,,,5945
1002909,P00198042,M,26-35,7,A,1,0,11,16,,7513
1002909,P00129542,M,26-35,7,A,1,0,8,14,,10018
1002909,P00177642,M,26-35,7,A,1,0,8,,,7914
1002909,P00274242,M,26-35,7,A,1,0,1,,,19660
1002909,P00166942,M,26-35,7,A,1,0,2,4,5,3552
1002909,P00162042,M,26-35,7,A,1,0,1,6,,15306
1002909,P0097842,M,26-35,7,A,1,0,5,,,5203
1002909,P00005142,M,26-35,7,A,1,0,5,,,5384
1002909,P00087342,M,26-35,7,A,1,0,5,14,16,8748
1002909,P00047942,M,26-35,7,A,1,0,5,13,,1814
1002909,P00036842,M,26-35,7,A,1,0,1,14,16,19268
1002909,P00117142,M,26-35,7,A,1,0,2,17,,16205
1002909,P00346242,M,26-35,7,A,1,0,1,15,,11447
1002909,P00174842,M,26-35,7,A,1,0,17,,,10613
1002909,P00313842,M,26-35,7,A,1,0,1,2,17,19274
1002909,P00101842,M,26-35,7,A,1,0,6,16,,19988
1002909,P00127242,M,26-35,7,A,1,0,1,16,,15279
1002909,P00229742,M,26-35,7,A,1,0,1,16,,19538
1002909,P00158042,M,26-35,7,A,1,0,8,,,5838
1002909,P00259942,M,26-35,7,A,1,0,16,,,16797
1002909,P00162442,M,26-35,7,A,1,0,1,16,,19115
1002909,P0098842,M,26-35,7,A,1,0,16,,,20520
1002909,P00309142,M,26-35,7,A,1,0,1,16,,19042
1002909,P00132042,M,26-35,7,A,1,0,13,16,,741
1002909,P00208842,M,26-35,7,A,1,0,11,16,,7567
1002909,P00186342,M,26-35,7,A,1,0,2,4,9,9727
1002909,P00079742,M,26-35,7,A,1,0,1,2,15,15700
1002909,P00316442,M,26-35,7,A,1,0,5,14,,3563
1002909,P00066642,M,26-35,7,A,1,0,1,,,15628
1002909,P00315842,M,26-35,7,A,1,0,5,,,3636
1002909,P00078542,M,26-35,7,A,1,0,1,2,16,11840
1002909,P00170342,M,26-35,7,A,1,0,1,15,,15618
1002909,P00222042,M,26-35,7,A,1,0,1,8,,3902
1002909,P00002042,M,26-35,7,A,1,0,1,,,15898
1002909,P00352442,M,26-35,7,A,1,0,1,17,,15208
1002909,P00235342,M,26-35,7,A,1,0,11,,,6008
1002909,P00122942,M,26-35,7,A,1,0,11,,,6066
1002909,P00025042,M,26-35,7,A,1,0,5,15,,2004
1002909,P00215242,M,26-35,7,A,1,0,1,2,8,19407
1002909,P00057442,M,26-35,7,A,1,0,5,14,16,7007
1002909,P00346042,M,26-35,7,A,1,0,6,8,15,12280
1002909,P00327242,M,26-35,7,A,1,0,5,8,,3637
1002909,P00202242,M,26-35,7,A,1,0,10,16,,18887
1002909,P00091142,M,26-35,7,A,1,0,8,,,5903
1002909,P00022942,M,26-35,7,A,1,0,5,8,,5221
1002909,P00116942,M,26-35,7,A,1,0,6,10,16,16416
1002909,P00202942,M,26-35,7,A,1,0,16,,,20202
1002909,P00212842,M,26-35,7,A,1,0,8,16,,7914
1002909,P00101742,M,26-35,7,A,1,0,12,14,,1424
1002909,P00075542,M,26-35,7,A,1,0,8,13,,7933
1002909,P00232542,M,26-35,7,A,1,0,11,,,5939
1002909,P00185342,M,26-35,7,A,1,0,3,4,,10683
1002909,P00036242,M,26-35,7,A,1,0,5,8,,8897
1002910,P00198042,M,0-17,19,C,0,0,11,16,,7471
1002910,P00231942,M,0-17,19,C,0,0,11,,,3048
1002910,P00067942,M,0-17,19,C,0,0,5,14,,6862
1002910,P00169542,M,0-17,19,C,0,0,5,14,,6957
1002910,P00100942,M,0-17,19,C,0,0,5,,,6942
1002911,P00330242,F,26-35,4,A,3,0,5,,,5431
1002911,P00195242,F,26-35,4,A,3,0,8,,,10078
1002911,P00115642,F,26-35,4,A,3,0,8,14,,7825
1002911,P00249542,F,26-35,4,A,3,0,1,5,15,15540
1002911,P00250842,F,26-35,4,A,3,0,8,,,4227
1002913,P00157942,F,36-45,20,B,3,1,8,,,7759
1002913,P00003442,F,36-45,20,B,3,1,4,5,8,2061
1002913,P00318742,F,36-45,20,B,3,1,1,8,,15407
1002913,P00347142,F,36-45,20,B,3,1,5,,,3577
1002913,P00050142,F,36-45,20,B,3,1,5,,,6875
1002913,P00201442,F,36-45,20,B,3,1,1,6,8,19656
1002913,P00115442,F,36-45,20,B,3,1,8,,,7786
1002913,P00137142,F,36-45,20,B,3,1,13,,,771
1002913,P00319042,F,36-45,20,B,3,1,5,,,6943
1002913,P00177642,F,36-45,20,B,3,1,8,,,8043
1002913,P00188942,F,36-45,20,B,3,1,8,,,9892
1002913,P00199342,F,36-45,20,B,3,1,2,9,15,12775
1002913,P00112142,F,36-45,20,B,3,1,1,2,14,11672
1002913,P00240242,F,36-45,20,B,3,1,1,15,16,19489
1002914,P00267142,M,26-35,4,B,0,1,8,12,,7946
1002914,P00220342,M,26-35,4,B,0,1,5,,,7001
1002915,P00100842,M,26-35,7,C,3,0,5,,,7178
1002915,P00188442,M,26-35,7,C,3,0,5,7,,8875
1002916,P00237642,M,46-50,2,C,3,0,5,14,,3609
1002916,P00189642,M,46-50,2,C,3,0,8,13,,10048
1002916,P00108542,M,46-50,2,C,3,0,5,8,14,3474
1002916,P00021842,M,46-50,2,C,3,0,5,8,14,5254
1002916,P00059442,M,46-50,2,C,3,0,6,8,16,20388
1002916,P00043542,M,46-50,2,C,3,0,8,,,8101
1002916,P00271142,M,46-50,2,C,3,0,5,,,7183
1002916,P00079442,M,46-50,2,C,3,0,8,,,9857
1002916,P00134142,M,46-50,2,C,3,0,5,,,8898
1002916,P00045842,M,46-50,2,C,3,0,5,14,,6995
1002916,P00356742,M,46-50,2,C,3,0,5,,,3501
1002917,P00248142,M,26-35,0,A,2,1,5,,,5350
1002917,P00022742,M,26-35,0,A,2,1,8,,,6091
1002917,P00059442,M,26-35,0,A,2,1,6,8,16,19931
1002917,P00113542,M,26-35,0,A,2,1,8,17,,5933
1002917,P00101942,M,26-35,0,A,2,1,8,17,,5960
1002917,P00313142,M,26-35,0,A,2,1,8,,,6173
1002917,P00112342,M,26-35,0,A,2,1,13,16,,390
1002917,P00015742,M,26-35,0,A,2,1,7,,,21059
1002917,P00112842,M,26-35,0,A,2,1,8,17,,7852
1002918,P00146442,M,26-35,12,B,2,0,8,,,6055
1002918,P00279542,M,26-35,12,B,2,0,8,,,8140
1002918,P00197942,M,26-35,12,B,2,0,6,11,,12515
1002918,P00119742,M,26-35,12,B,2,0,5,8,12,8764
1002918,P00216742,M,26-35,12,B,2,0,5,,,7192
1002918,P00138542,M,26-35,12,B,2,0,5,6,,7057
1002918,P00151742,M,26-35,12,B,2,0,8,15,16,4216
1002918,P00208742,M,26-35,12,B,2,0,1,6,16,15544
1002918,P00303042,M,26-35,12,B,2,0,5,,,6942
1002918,P00135742,M,26-35,12,B,2,0,6,8,,11988
1002918,P00304142,M,26-35,12,B,2,0,5,11,,7080
1002918,P00206442,M,26-35,12,B,2,0,1,5,9,4439
1002918,P00304342,M,26-35,12,B,2,0,1,5,6,8008
1002918,P00035842,M,26-35,12,B,2,0,5,6,9,3702
1002919,P00051442,M,18-25,17,C,2,0,8,17,,7939
1002919,P00001042,M,18-25,17,C,2,0,1,2,16,11494
1002919,P00241642,M,18-25,17,C,2,0,1,2,11,11583
1002919,P00069242,M,18-25,17,C,2,0,8,11,,2028
1002919,P00222242,M,18-25,17,C,2,0,1,2,13,15428
1002919,P00192542,M,18-25,17,C,2,0,1,2,9,19262
1002919,P00178842,M,18-25,17,C,2,0,2,4,9,12720
1002919,P00035842,M,18-25,17,C,2,0,5,6,9,5314
1002920,P00233642,M,26-35,2,A,1,1,1,15,,12036
1002920,P00321942,M,26-35,2,A,1,1,5,,,5311
1002921,P00129842,M,51-55,1,C,2,0,6,8,15,16350
1002921,P00249542,M,51-55,1,C,2,0,1,5,15,15283
1002921,P00032942,M,51-55,1,C,2,0,15,16,,13146
1002922,P00014842,M,26-35,17,B,2,1,1,2,5,15467
1002922,P00120042,M,26-35,17,B,2,1,1,2,,19158
1002922,P00233642,M,26-35,17,B,2,1,1,15,,18991
1002926,P00307642,F,18-25,2,B,1,0,5,6,,7075
1002926,P00306042,F,18-25,2,B,1,0,2,8,,6631
1002926,P00334242,F,18-25,2,B,1,0,1,8,,19374
1002926,P00317942,F,18-25,2,B,1,0,8,16,,6108
1002926,P00138342,F,18-25,2,B,1,0,8,14,,4082
1002926,P00283942,F,18-25,2,B,1,0,5,,,8573
1002926,P00002142,F,18-25,2,B,1,0,1,5,8,11751
1002926,P00303642,F,18-25,2,B,1,0,8,14,,6035
1002926,P00076042,F,18-25,2,B,1,0,8,,,5900
1002926,P00142142,F,18-25,2,B,1,0,1,2,15,7960
1002927,P00207342,M,26-35,12,A,2,1,5,8,14,1719
1002927,P00270942,M,26-35,12,A,2,1,1,2,15,11728
1002928,P00275842,M,26-35,2,B,1,1,2,9,15,16442
1002928,P00071442,M,26-35,2,B,1,1,15,17,,21487
1002928,P00121042,M,26-35,2,B,1,1,15,,,17012
1002928,P00233542,M,26-35,2,B,1,1,1,15,,15591
1002928,P00057642,M,26-35,2,B,1,1,1,15,16,15309
1002928,P00019142,M,26-35,2,B,1,1,11,15,,3104
1002928,P00125042,M,26-35,2,B,1,1,11,,,4584
1002928,P00304142,M,26-35,2,B,1,1,5,11,,5141
1002928,P00031042,M,26-35,2,B,1,1,8,,,10076
1002928,P00107642,M,26-35,2,B,1,1,5,,,8743
1002928,P00116542,M,26-35,2,B,1,1,5,17,,8766
1002928,P00177742,M,26-35,2,B,1,1,8,,,6107
1002928,P00128942,M,26-35,2,B,1,1,1,11,,15375
1002928,P00053842,M,26-35,2,B,1,1,4,5,12,3477
1002928,P00045842,M,26-35,2,B,1,1,5,14,,8674
1002928,P00108442,M,26-35,2,B,1,1,5,,,6999
1002928,P00368142,M,26-35,2,B,1,1,2,15,,12971
1002928,P00138742,M,26-35,2,B,1,1,14,,,14870
1002928,P00150942,M,26-35,2,B,1,1,6,11,13,12299
1002928,P00346142,M,26-35,2,B,1,1,1,15,,11505
1002928,P00100142,M,26-35,2,B,1,1,10,16,,18475
1002928,P00208442,M,26-35,2,B,1,1,1,2,15,12046
1002928,P00185342,M,26-35,2,B,1,1,3,4,,7918
1002928,P00289342,M,26-35,2,B,1,1,5,8,14,8641
1002929,P00210042,M,18-25,2,A,4+,0,8,14,,7988
1002929,P00002942,M,18-25,2,A,4+,0,2,15,,12810
1002929,P00122442,M,18-25,2,A,4+,0,1,11,15,11700
1002929,P00171242,M,18-25,2,A,4+,0,11,16,,4426
1002929,P00117042,M,18-25,2,A,4+,0,1,2,5,19635
1002929,P00179142,M,18-25,2,A,4+,0,11,,,5976
1002929,P00231942,M,18-25,2,A,4+,0,11,,,4465
1002929,P00179342,M,18-25,2,A,4+,0,11,,,4576
1002929,P00180142,M,18-25,2,A,4+,0,11,,,2954
1002929,P00180242,M,18-25,2,A,4+,0,11,,,3077
1002929,P00180342,M,18-25,2,A,4+,0,11,,,7461
1002929,P00246342,M,18-25,2,A,4+,0,11,15,,6182
1002929,P00123842,M,18-25,2,A,4+,0,11,15,,6172
1002929,P00277542,M,18-25,2,A,4+,0,1,6,15,11576
1002929,P00209642,M,18-25,2,A,4+,0,15,16,17,16760
1002929,P00304842,M,18-25,2,A,4+,0,8,,,7757
1002929,P00036842,M,18-25,2,A,4+,0,1,14,16,15691
1002929,P00217442,M,18-25,2,A,4+,0,1,2,11,19117
1002930,P00180342,M,51-55,17,C,1,1,11,,,4495
1002931,P00289942,M,18-25,4,B,2,0,3,4,5,13578
1002931,P00002542,M,18-25,4,B,2,0,8,14,,8091
1002931,P00156442,M,18-25,4,B,2,0,8,,,9963
1002931,P00003642,M,18-25,4,B,2,0,8,,,9853
1002931,P00212942,M,18-25,4,B,2,0,5,,,8637
1002931,P00153742,M,18-25,4,B,2,0,8,,,9749
1002931,P00170442,M,18-25,4,B,2,0,5,,,8789
1002931,P00053042,M,18-25,4,B,2,0,5,14,16,8737
1002931,P00138542,M,18-25,4,B,2,0,5,6,,8651
1002931,P00124642,M,18-25,4,B,2,0,16,,,12811
1002931,P00159942,M,18-25,4,B,2,0,5,,,6928
1002931,P00062842,M,18-25,4,B,2,0,1,2,13,15610
1002931,P00102942,M,18-25,4,B,2,0,1,14,,15330
1002933,P00178942,M,36-45,11,C,4+,0,5,8,,5222
1002933,P00303042,M,36-45,11,C,4+,0,5,,,5375
1002933,P00002542,M,36-45,11,C,4+,0,8,14,,7797
1002933,P00117442,M,36-45,11,C,4+,0,5,14,,8636
1002933,P00057742,M,36-45,11,C,4+,0,2,8,18,16338
1002933,P00034742,M,36-45,11,C,4+,0,5,14,17,8788
1002934,P00125642,F,36-45,20,B,3,0,5,14,,7034
1002934,P00105142,F,36-45,20,B,3,0,1,2,15,11997
1002934,P00062842,F,36-45,20,B,3,0,1,2,13,11717
1002934,P00144642,F,36-45,20,B,3,0,1,15,16,11532
1002934,P00156242,F,36-45,20,B,3,0,4,5,9,2078
1002934,P00190042,F,36-45,20,B,3,0,3,4,5,8098
1002934,P00343442,F,36-45,20,B,3,0,12,,,698
1002934,P00064042,F,36-45,20,B,3,0,3,4,12,8441
1002934,P00102242,F,36-45,20,B,3,0,8,12,,6084
1002934,P00059942,F,36-45,20,B,3,0,8,14,,8031
1002934,P00329242,F,36-45,20,B,3,0,5,14,,5206
1002934,P00055642,F,36-45,20,B,3,0,4,5,,2102
1002934,P00069342,F,36-45,20,B,3,0,5,,,3452
1002934,P00240042,F,36-45,20,B,3,0,5,,,3590
1002934,P00228142,F,36-45,20,B,3,0,5,,,3474
1002934,P00315842,F,36-45,20,B,3,0,5,,,6931
1002934,P00007242,F,36-45,20,B,3,0,8,12,,7791
1002934,P00148442,F,36-45,20,B,3,0,2,16,,9549
1002934,P00079642,F,36-45,20,B,3,0,8,,,7928
1002935,P00145442,M,26-35,0,B,2,1,8,15,,8120
1002935,P00046742,M,26-35,0,B,2,1,1,2,15,15332
1002935,P00173042,M,26-35,0,B,2,1,13,15,16,758
1002935,P00037042,M,26-35,0,B,2,1,1,15,,15686
1002935,P00317842,M,26-35,0,B,2,1,8,,,9789
1002935,P00355142,M,26-35,0,B,2,1,1,15,,15915
1002935,P00117942,M,26-35,0,B,2,1,5,15,,8905
1002935,P00114942,M,26-35,0,B,2,1,1,15,16,19146
1002935,P00225842,M,26-35,0,B,2,1,2,4,15,3613
1002937,P00231942,F,18-25,4,A,4+,0,11,,,3140
1002937,P00003642,F,18-25,4,A,4+,0,8,,,6026
1002937,P00153642,F,18-25,4,A,4+,0,8,,,8021
1002938,P00183242,F,26-35,0,B,1,0,5,15,,7067
1002938,P00129342,F,26-35,0,B,1,0,1,5,15,15236
1002939,P00087342,F,26-35,15,B,1,0,5,14,16,5156
1002939,P00210042,F,26-35,15,B,1,0,8,14,,8027
1002939,P00052842,F,26-35,15,B,1,0,10,15,,23625
1002939,P00184242,F,26-35,15,B,1,0,9,15,,18837
1002939,P00120242,F,26-35,15,B,1,0,8,,,9832
1002939,P00084342,F,26-35,15,B,1,0,13,16,,555
1002939,P00270942,F,26-35,15,B,1,0,1,2,15,12035
1002939,P00255942,F,26-35,15,B,1,0,1,16,,15176
1002941,P00112142,M,36-45,12,B,1,1,1,2,14,19264
1002941,P00057642,M,36-45,12,B,1,1,1,15,16,15400
1002941,P00129842,M,36-45,12,B,1,1,6,8,15,16195
1002941,P00277442,M,36-45,12,B,1,1,1,6,15,12057
1002941,P00073842,M,36-45,12,B,1,1,1,15,17,11631
1002941,P00192842,M,36-45,12,B,1,1,5,14,,7146
1002941,P00279342,M,36-45,12,B,1,1,5,14,,3479
1002941,P00273542,M,36-45,12,B,1,1,8,14,,4019
1002941,P00343042,M,36-45,12,B,1,1,5,18,,7011
1002941,P00344142,M,36-45,12,B,1,1,18,,,3054
1002941,P00111542,M,36-45,12,B,1,1,2,17,,16227
1002941,P00117842,M,36-45,12,B,1,1,5,13,16,6923
1002941,P00035842,M,36-45,12,B,1,1,5,6,9,7027
1002941,P00182642,M,36-45,12,B,1,1,2,4,9,6353
1002942,P00291942,F,51-55,1,C,1,1,8,17,,9750
1002942,P00348942,F,51-55,1,C,1,1,8,13,,7960
1002942,P00110542,F,51-55,1,C,1,1,8,,,9871
1002942,P00005042,F,51-55,1,C,1,1,6,16,,16458
1002942,P00118942,F,51-55,1,C,1,1,8,,,8083
1002942,P00113542,F,51-55,1,C,1,1,8,17,,9935
1002943,P00106042,M,36-45,12,C,1,0,5,,,8636
1002943,P00111242,M,36-45,12,C,1,0,1,18,,19123
1002943,P00246142,M,36-45,12,C,1,0,1,15,17,15902
1002943,P00288942,M,36-45,12,C,1,0,1,2,5,15572
1002943,P00339342,M,36-45,12,C,1,0,1,,,15338
1002943,P00002942,M,36-45,12,C,1,0,2,15,,16500
1002943,P00193742,M,36-45,12,C,1,0,8,15,,9780
1002943,P00145442,M,36-45,12,C,1,0,8,15,,7969
1002945,P0099342,F,36-45,17,C,4+,1,5,8,,5302
1002946,P00177842,M,36-45,16,A,0,1,8,,,8033
1002946,P00112142,M,36-45,16,A,0,1,1,2,14,15697
1002946,P00083242,M,36-45,16,A,0,1,11,16,,4569
1002946,P00051442,M,36-45,16,A,0,1,8,17,,9854
1002946,P00115942,M,36-45,16,A,0,1,8,17,,5955
1002946,P00034742,M,36-45,16,A,0,1,5,14,17,7115
1002946,P00109542,M,36-45,16,A,0,1,8,14,17,6094
1002946,P00266542,M,36-45,16,A,0,1,2,16,,9737
1002946,P00002242,M,36-45,16,A,0,1,6,8,16,12415
1002946,P00329742,M,36-45,16,A,0,1,6,16,,12631
1002946,P00074442,M,36-45,16,A,0,1,1,16,,11838
1002946,P00007842,M,36-45,16,A,0,1,8,16,,3952
1002946,P00009342,M,36-45,16,A,0,1,1,16,,7849
1002946,P00181742,M,36-45,16,A,0,1,11,16,,1492
1002946,P00129842,M,36-45,16,A,0,1,6,8,15,12730
1002946,P00025442,M,36-45,16,A,0,1,1,2,9,15162
1002946,P00110942,M,36-45,16,A,0,1,1,2,,15659
1002946,P00352742,M,36-45,16,A,0,1,1,,,11691
1002946,P00192542,M,36-45,16,A,0,1,1,2,9,7776
1002946,P00198742,M,36-45,16,A,0,1,1,2,11,12054
1002947,P00052542,F,26-35,0,A,1,1,8,,,9796
1002947,P00033642,F,26-35,0,A,1,1,5,8,,6865
1002947,P00309942,F,26-35,0,A,1,1,5,,,5366
1002947,P00212742,F,26-35,0,A,1,1,5,,,3443
1002948,P00053842,M,18-25,14,B,1,0,4,5,12,3446
1002949,P00249142,M,26-35,17,B,2,0,5,,,8717
1002950,P00184942,M,18-25,0,C,4+,0,1,8,17,19331
1002951,P00113642,F,36-45,14,B,0,1,8,,,9747
1002951,P00211142,F,36-45,14,B,0,1,5,,,7058
1002951,P00113142,F,36-45,14,B,0,1,1,5,12,19543
1002952,P00087242,M,26-35,4,B,1,0,14,,,14714
1002952,P00057542,M,26-35,4,B,1,0,3,4,5,5300
1002952,P00250242,M,26-35,4,B,1,0,5,,,3690
1002952,P00072242,M,26-35,4,B,1,0,7,,,20331
1002952,P00141542,M,26-35,4,B,1,0,5,,,8579
1002952,P00114942,M,26-35,4,B,1,0,1,15,16,15363
1002952,P00173342,M,26-35,4,B,1,0,1,6,14,18967
1002952,P00212742,M,26-35,4,B,1,0,5,,,8829
1002952,P00304442,M,26-35,4,B,1,0,1,16,,15211
1002952,P00229642,M,26-35,4,B,1,0,8,11,16,9875
1002953,P00148742,M,26-35,20,C,1,1,8,17,,8091
1002953,P00240442,M,26-35,20,C,1,1,6,16,,8184
1002953,P00238442,M,26-35,20,C,1,1,6,,,15958
1002953,P00248742,M,26-35,20,C,1,1,5,,,7041
1002954,P00286642,M,18-25,2,C,2,0,11,14,,6042
1002955,P00127842,M,36-45,14,C,3,0,1,2,15,11382
1002955,P00073842,M,36-45,14,C,3,0,1,15,17,8002
1002955,P00352142,M,36-45,14,C,3,0,1,6,16,3920
1002955,P00216342,M,36-45,14,C,3,0,3,4,5,10568
1002955,P00317842,M,36-45,14,C,3,0,8,,,9851
1002956,P00073842,M,26-35,12,B,1,0,1,15,17,15528
1002957,P00299542,M,18-25,4,A,1,0,8,,,5846
1002958,P00250842,M,26-35,7,C,0,0,8,,,9937
1002958,P00238542,M,26-35,7,C,0,0,5,14,,3521
1002959,P00173842,M,36-45,17,B,0,0,1,2,15,15576
1002960,P00028842,M,18-25,4,A,0,0,6,8,,20389
1002960,P00220442,M,18-25,4,A,0,0,5,14,,8874
1002961,P00211142,M,51-55,17,C,4+,1,5,,,8671
1002961,P00362842,M,51-55,17,C,4+,1,5,18,,8834
1002962,P00334242,M,36-45,3,A,2,0,1,8,,11828
1002962,P00310042,M,36-45,3,A,2,0,5,8,,3514
1002962,P00301542,M,36-45,3,A,2,0,16,,,8600
1002962,P00320442,M,36-45,3,A,2,0,6,10,,20077
1002962,P00113242,M,36-45,3,A,2,0,1,6,8,19321
1002962,P00052842,M,36-45,3,A,2,0,10,15,,14190
1002962,P00272842,M,36-45,3,A,2,0,5,14,,5442
1002962,P00089842,M,36-45,3,A,2,0,5,13,,3432
1002962,P00139942,M,36-45,3,A,2,0,5,,,5443
1002962,P00124542,M,36-45,3,A,2,0,11,,,4625
1002962,P00343742,M,36-45,3,A,2,0,8,,,3977
1002962,P00005742,M,36-45,3,A,2,0,8,14,,5990
1002962,P00085342,M,36-45,3,A,2,0,10,13,,19187
1002962,P00115742,M,36-45,3,A,2,0,6,10,16,20170
1002962,P00003242,M,36-45,3,A,2,0,8,15,,7786
1002962,P00140742,M,36-45,3,A,2,0,1,15,,15674
1002962,P00346042,M,36-45,3,A,2,0,6,8,15,8313
1002962,P00219042,M,36-45,3,A,2,0,5,,,1785
1002962,P00352142,M,36-45,3,A,2,0,1,6,16,11548
1002962,P00015842,M,36-45,3,A,2,0,1,14,16,11575
1002962,P00078142,M,36-45,3,A,2,0,8,16,,4070
1002962,P00002242,M,36-45,3,A,2,0,6,8,16,12584
1002962,P00041342,M,36-45,3,A,2,0,11,15,16,2990
1002962,P00018042,M,36-45,3,A,2,0,15,16,,9114
1002963,P00181842,F,18-25,4,A,3,1,11,,,6088
1002963,P00178242,F,18-25,4,A,3,1,8,,,8115
1002963,P00003242,F,18-25,4,A,3,1,8,15,,4096
1002966,P00178942,F,26-35,4,A,2,0,5,8,,8722
1002966,P00057942,F,26-35,4,A,2,0,1,2,6,18998
1002966,P00034042,F,26-35,4,A,2,0,1,2,16,19588
1002966,P00278642,F,26-35,4,A,2,0,5,,,8605
1002966,P00042842,F,26-35,4,A,2,0,5,,,6990
1002966,P00000142,F,26-35,4,A,2,0,3,4,5,13345
1002966,P00234842,F,26-35,4,A,2,0,5,6,16,8813
1002966,P00036342,F,26-35,4,A,2,0,5,8,,6859
1002966,P00284642,F,26-35,4,A,2,0,5,8,,6997
1002966,P00195342,F,26-35,4,A,2,0,2,5,,12732
1002967,P00252342,M,26-35,0,A,1,0,10,,,14281
1002967,P00332242,M,26-35,0,A,1,0,1,16,,8046
1002967,P00176642,M,26-35,0,A,1,0,6,8,,19909
1002967,P00084442,M,26-35,0,A,1,0,13,16,,577
1002967,P00117342,M,26-35,0,A,1,0,1,8,13,11738
1002967,P00001642,M,26-35,0,A,1,0,8,16,,8021
1002967,P00171042,M,26-35,0,A,1,0,16,,,16513
1002967,P00255942,M,26-35,0,A,1,0,1,16,,7779
1002967,P00274442,M,26-35,0,A,1,0,1,18,,19054
1002967,P00285642,M,26-35,0,A,1,0,2,5,15,13311
1002967,P0096542,M,26-35,0,A,1,0,3,4,12,10734
1002967,P00191942,M,26-35,0,A,1,0,2,3,4,13217
1002967,P00134342,M,26-35,0,A,1,0,5,,,5175
1002967,P00289342,M,26-35,0,A,1,0,5,8,14,5206
1002967,P00150542,M,26-35,0,A,1,0,5,,,3459
1002967,P00219242,M,26-35,0,A,1,0,4,5,,2798
1002967,P00156142,M,26-35,0,A,1,0,5,8,,3439
1002967,P00303842,M,26-35,0,A,1,0,5,8,14,3733
1002967,P00085042,M,26-35,0,A,1,0,5,6,,7067
1002967,P00005142,M,26-35,0,A,1,0,5,,,3726
1002967,P00265342,M,26-35,0,A,1,0,7,,,21065
1002967,P00111842,M,26-35,0,A,1,0,8,,,10037
1002967,P00116042,M,26-35,0,A,1,0,8,,,10042
1002967,P00114142,M,26-35,0,A,1,0,8,,,8086
1002967,P00073642,M,26-35,0,A,1,0,8,,,3944
1002967,P00323642,M,26-35,0,A,1,0,8,,,8017
1002968,P00076042,F,18-25,0,A,2,0,8,,,9898
1002968,P00150542,F,18-25,0,A,2,0,5,,,5242
1002968,P00102642,F,18-25,0,A,2,0,4,8,9,2862
1002968,P00028442,F,18-25,0,A,2,0,1,8,16,15510
1002968,P00227842,F,18-25,0,A,2,0,2,5,,10015
1002969,P00237542,M,26-35,7,C,4+,1,1,15,16,19532
1002969,P00345642,M,26-35,7,C,4+,1,1,15,16,15874
1002969,P00200842,M,26-35,7,C,4+,1,8,,,8107
1002969,P00048742,M,26-35,7,C,4+,1,5,,,6920
1002970,P00351142,M,18-25,4,A,1,0,1,8,17,15207
1002970,P00070042,M,18-25,4,A,1,0,1,2,16,15299
1002971,P00296342,M,26-35,4,A,4+,0,8,,,4064
1002972,P00145942,M,26-35,4,A,3,1,6,8,13,20400
1002972,P00017142,M,26-35,4,A,3,1,5,,,6915
1002972,P00230942,M,26-35,4,A,3,1,5,14,,8805
1002972,P00296242,M,26-35,4,A,3,1,8,,,5956
1002972,P00035942,M,26-35,4,A,3,1,1,5,18,11635
1002973,P00216342,F,18-25,4,B,1,0,3,4,5,10711
1002974,P00170442,M,18-25,4,A,0,0,5,,,5395
1002974,P00356742,M,18-25,4,A,0,0,5,,,6870
1002974,P00265242,M,18-25,4,A,0,0,5,8,,8600
1002974,P00025442,M,18-25,4,A,0,0,1,2,9,19589
1002974,P00110542,M,18-25,4,A,0,0,8,,,9798
1002974,P00028842,M,18-25,4,A,0,0,6,8,,20438
1002975,P0094842,M,36-45,11,C,1,1,4,8,,2811
1002975,P00071442,M,36-45,11,C,1,1,15,17,,21220
1002975,P00357642,M,36-45,11,C,1,1,5,,,7012
1002975,P00323642,M,36-45,11,C,1,1,8,,,8114
1002975,P00202742,M,36-45,11,C,1,1,5,13,14,6919
1002975,P00319342,M,36-45,11,C,1,1,5,8,,6999
